x,university_name,California Institute of Technology (Caltech),Harvard University,University of Oxford,Stanford University,Massachusetts Institute of Technology (MIT),Princeton University,University of Cambridge,"University of California, Berkeley",University of Chicago,Imperial College London,Yale University,"University of California, Los Angeles (UCLA)",Columbia University,ETH Zürich – Swiss Federal Institute of Technology Zürich,Johns Hopkins University,University of Pennsylvania,Duke University,University of Michigan,Cornell University,University of Toronto,University College London (UCL),Northwestern University,The University of Tokyo,Carnegie Mellon University,University of Washington,National University of Singapore (NUS),University of Texas at Austin,Georgia Institute of Technology (Georgia Tech),University of Illinois at Urbana Champaign,University of Wisconsin-Madison,University of British Columbia,London School of Economics and Political Science (LSE),"University of California, Santa Barbara",University of Melbourne,McGill University,Karolinska Institute,École Polytechnique Fédérale de Lausanne,King's College London,University of Edinburgh,New York University (NYU),"University of California, San Diego",Washington University in St Louis,The University of Hong Kong,Seoul National University,Peking University,University of Minnesota,University of North Carolina at Chapel Hill,Australian National University,Pennsylvania State University,Boston University,Tsinghua University,Brown University,"University of California, Davis",Kyoto University,Ludwig-Maximilians-Universität München,Korea Advanced Institute of Science and Technology (KAIST),Hong Kong University of Science and Technology,University of Manchester,Ohio State University,Pohang University of Science and Technology (Postech),KU Leuven,Purdue University,Georg-August-Universität Göttingen,University of Queensland Australia,École Normale Supérieure,Rice University,Leiden University,Universität Heidelberg,Delft University of Technology,École Polytechnique,University of Southern California,University of Sydney,Erasmus University Rotterdam,Universität Basel,Utrecht University,Nanyang Technological University,Wageningen University and Research Center,University of Pittsburgh,University of Bristol,Durham University,Emory University,Tufts University,University of Amsterdam,Michigan State University,Ghent University,Freie Universität Berlin,Technische Universität München,Case Western Reserve University,Vanderbilt University,University of Notre Dame,Monash University,McMaster University,"University of California, Irvine",Humboldt-Universität zu Berlin,University of Rochester,Université Pierre et Marie Curie,University of Colorado Boulder,University of Groningen,Maastricht University
University of Edinburgh,0.4347826086956522,0.2727272727272727,0.13043478260869568,0.6521739130434783,0.04347826086956519,0.2325581395348837,0.17391304347826086,0.6521739130434783,0.5,0.6956521739130435,0.13043478260869568,0.21739130434782605,0.38636363636363635,0.08695652173913049,0.22807017543859653,0.08333333333333337,0.5769230769230769,0.21739130434782605,0.6521739130434783,0.08695652173913049,0.6086956521739131,0.4838709677419355,0.08695652173913049,0.4347826086956522,0.15384615384615385,0.625,0.42105263157894735,0.5172413793103448,0.26086956521739135,0.4285714285714286,0.5161290322580645,0.5333333333333333,0.16666666666666663,0.4358974358974359,0.6956521739130435,0.13043478260869568,0.13043478260869568,0.125,0.08695652173913049,1.0,0.16000000000000003,0.48571428571428577,0.36363636363636365,0.5185185185185186,0.12,0.13043478260869568,0.6521739130434783,0.39534883720930236,0.16666666666666663,0.13793103448275867,0.17391304347826086,0.13043478260869568,0.17391304347826086,0.5161290322580645,0.17391304347826086,0.1842105263157895,0.2068965517241379,0.3695652173913043,0.5833333333333333,0.13043478260869568,0.339622641509434,0.08695652173913049,0.13043478260869568,0.2647058823529411,0.5,0.16666666666666663,0.21739130434782605,0.13043478260869568,0.5652173913043479,0.5333333333333333,0.17391304347826086,0.48484848484848486,0.6521739130434783,0.2857142857142857,0.4347826086956522,0.17391304347826086,0.125,0.31707317073170727,0.7916666666666666,0.6521739130434783,0.13043478260869568,0.17391304347826086,0.17391304347826086,0.6086956521739131,0.12,0.17391304347826086,0.25,0.23333333333333328,0.12903225806451613,0.17391304347826086,0.5833333333333333,0.13043478260869568,0.13043478260869568,0.53125,0.2666666666666667,0.6086956521739131,0.4375,0.5333333333333333,0.6521739130434783,0.13043478260869568
New York University (NYU),0.36,0.2272727272727273,0.48,0.28,0.52,0.18604651162790697,0.4,0.16000000000000003,0.17647058823529416,0.24,0.07999999999999996,0.48,0.18181818181818177,0.43999999999999995,0.19298245614035092,0.36,0.07692307692307687,0.43999999999999995,0.19999999999999996,0.43999999999999995,0.24,0.16129032258064513,0.4,0.36,0.2692307692307693,0.12,0.42105263157894735,0.13793103448275867,0.17391304347826086,0.1428571428571429,0.12903225806451613,0.09999999999999998,0.18518518518518523,0.17948717948717952,0.16000000000000003,0.43999999999999995,0.12,0.17500000000000004,0.07999999999999996,0.16000000000000003,1.0,0.17142857142857137,0.36363636363636365,0.2592592592592593,0.31999999999999995,0.48,0.16000000000000003,0.13953488372093026,0.23333333333333328,0.24137931034482762,0.48,0.43999999999999995,0.48,0.19354838709677424,0.48,0.2894736842105263,0.18965517241379315,0.30434782608695654,0.12,0.4,0.2264150943396226,0.12,0.43999999999999995,0.32352941176470584,0.11764705882352944,0.07999999999999996,0.43999999999999995,0.48,0.16000000000000003,0.33333333333333337,0.07999999999999996,0.12121212121212122,0.28,0.3928571428571429,0.36,0.43999999999999995,0.25,0.31707317073170727,0.12,0.24,0.43999999999999995,0.52,0.43999999999999995,0.16000000000000003,0.24,0.43999999999999995,0.36,0.4,0.25806451612903225,0.36,0.16000000000000003,0.43999999999999995,0.43999999999999995,0.1875,0.33333333333333337,0.16000000000000003,0.15625,0.06666666666666665,0.16000000000000003,0.36
"University of California, San Diego",0.34285714285714286,0.2272727272727273,0.17142857142857137,0.48571428571428577,0.17142857142857137,0.11627906976744184,0.19999999999999996,0.5428571428571429,0.7714285714285715,0.5428571428571429,0.22857142857142854,0.1428571428571429,0.6363636363636364,0.1428571428571429,0.1578947368421053,0.1428571428571429,0.5142857142857142,0.1428571428571429,0.5142857142857142,0.1428571428571429,0.5142857142857142,0.4285714285714286,0.1428571428571429,0.34285714285714286,0.19999999999999996,0.48571428571428577,0.3157894736842105,0.48571428571428577,0.23913043478260865,0.5476190476190477,0.5142857142857142,0.48571428571428577,0.2407407407407407,0.7692307692307692,0.5142857142857142,0.1428571428571429,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.48571428571428577,0.17142857142857137,1.0,0.19999999999999996,0.4285714285714286,0.19999999999999996,0.17142857142857137,0.48571428571428577,0.4651162790697675,0.19999999999999996,0.1428571428571429,0.19999999999999996,0.17142857142857137,0.1428571428571429,0.8,0.17142857142857137,0.1578947368421053,0.22413793103448276,0.3695652173913043,0.48571428571428577,0.17142857142857137,0.3584905660377359,0.05714285714285716,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.19999999999999996,0.17142857142857137,0.17142857142857137,0.34285714285714286,0.2857142857142857,0.1428571428571429,0.48571428571428577,0.4571428571428572,0.17142857142857137,0.34285714285714286,0.19999999999999996,0.08571428571428574,0.24390243902439024,0.4571428571428572,0.4571428571428572,0.1428571428571429,0.17142857142857137,0.1428571428571429,0.4571428571428572,0.17142857142857137,0.17142857142857137,0.19999999999999996,0.19999999999999996,0.11428571428571432,0.19999999999999996,0.5142857142857142,0.1428571428571429,0.17142857142857137,0.7714285714285715,0.11428571428571432,0.4571428571428572,0.37142857142857144,0.5714285714285714,0.5428571428571429,0.17142857142857137
Washington University in St Louis,0.303030303030303,0.15909090909090906,0.36363636363636365,0.3939393939393939,0.36363636363636365,0.2325581395348837,0.4545454545454546,0.33333333333333337,0.11764705882352944,0.36363636363636365,0.12121212121212122,0.36363636363636365,0.20454545454545459,0.33333333333333337,0.19298245614035092,0.303030303030303,0.2727272727272727,0.33333333333333337,0.36363636363636365,0.36363636363636365,0.3939393939393939,0.1515151515151515,0.36363636363636365,0.4545454545454546,0.303030303030303,0.303030303030303,0.39473684210526316,0.24242424242424243,0.19565217391304346,0.2142857142857143,0.18181818181818177,0.2727272727272727,0.18518518518518523,0.20512820512820518,0.3939393939393939,0.36363636363636365,0.2727272727272727,0.17500000000000004,0.21212121212121215,0.36363636363636365,0.36363636363636365,0.19999999999999996,1.0,0.4242424242424242,0.303030303030303,0.4242424242424242,0.33333333333333337,0.2093023255813954,0.24242424242424243,0.18181818181818177,0.4545454545454546,0.4545454545454546,0.36363636363636365,0.21212121212121215,0.3939393939393939,0.23684210526315785,0.1724137931034483,0.3913043478260869,0.303030303030303,0.36363636363636365,0.3207547169811321,0.12121212121212122,0.33333333333333337,0.2941176470588235,0.1470588235294118,0.12121212121212122,0.36363636363636365,0.3939393939393939,0.2727272727272727,0.3939393939393939,0.12121212121212122,0.18181818181818177,0.3939393939393939,0.4242424242424242,0.33333333333333337,0.36363636363636365,0.18181818181818177,0.4878048780487805,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.33333333333333337,0.36363636363636365,0.33333333333333337,0.33333333333333337,0.4242424242424242,0.3939393939393939,0.36363636363636365,0.21212121212121215,0.36363636363636365,0.33333333333333337,0.36363636363636365,0.36363636363636365,0.1515151515151515,0.36363636363636365,0.33333333333333337,0.18181818181818177,0.21212121212121215,0.33333333333333337,0.3939393939393939
The University of Hong Kong,0.37037037037037035,0.2727272727272727,0.2592592592592593,0.5555555555555556,0.2222222222222222,0.2558139534883721,0.2222222222222222,0.5185185185185186,0.38235294117647056,0.5555555555555556,0.2222222222222222,0.40740740740740744,0.36363636363636365,0.2222222222222222,0.2807017543859649,0.07407407407407407,0.4814814814814815,0.40740740740740744,0.5555555555555556,0.2962962962962963,0.5925925925925926,0.3870967741935484,0.14814814814814814,0.7407407407407407,0.11111111111111116,0.5555555555555556,0.4736842105263158,0.3793103448275862,0.28260869565217395,0.33333333333333337,0.4193548387096774,0.4,0.16666666666666663,0.3589743589743589,0.5555555555555556,0.2962962962962963,0.11111111111111116,0.17500000000000004,0.2222222222222222,0.5185185185185186,0.2592592592592593,0.4285714285714286,0.4242424242424242,1.0,0.07407407407407407,0.2962962962962963,0.5925925925925926,0.32558139534883723,0.09999999999999998,0.06896551724137934,0.2962962962962963,0.2962962962962963,0.33333333333333337,0.4193548387096774,0.33333333333333337,0.21052631578947367,0.24137931034482762,0.4130434782608695,0.5185185185185186,0.2222222222222222,0.37735849056603776,0.14814814814814814,0.33333333333333337,0.2941176470588235,0.3529411764705882,0.07407407407407407,0.40740740740740744,0.33333333333333337,0.40740740740740744,0.5333333333333333,0.11111111111111116,0.4242424242424242,0.5185185185185186,0.3571428571428571,0.37037037037037035,0.2962962962962963,0.09375,0.3902439024390244,0.5185185185185186,0.5555555555555556,0.33333333333333337,0.33333333333333337,0.37037037037037035,0.5185185185185186,0.07407407407407407,0.40740740740740744,0.40740740740740744,0.4,0.16129032258064513,0.18518518518518523,0.5555555555555556,0.2962962962962963,0.2592592592592593,0.4375,0.30000000000000004,0.5555555555555556,0.25,0.43333333333333335,0.5925925925925926,0.18518518518518523
Seoul National University,0.19999999999999996,0.15909090909090906,0.48,0.12,0.56,0.16279069767441856,0.56,0.12,0.2647058823529411,0.12,0.07999999999999996,0.48,0.2272727272727273,0.6,0.17543859649122806,0.52,0.11538461538461542,0.48,0.12,0.52,0.16000000000000003,0.12903225806451613,0.52,0.07999999999999996,0.5,0.07999999999999996,0.3421052631578947,0.13793103448275867,0.23913043478260865,0.2142857142857143,0.16129032258064513,0.09999999999999998,0.20370370370370372,0.2564102564102564,0.07999999999999996,0.52,0.19999999999999996,0.19999999999999996,0.07999999999999996,0.12,0.31999999999999995,0.19999999999999996,0.303030303030303,0.07407407407407407,1.0,0.56,0.19999999999999996,0.2325581395348837,0.7,0.5172413793103448,0.6,0.48,0.52,0.19354838709677424,0.56,0.3157894736842105,0.1724137931034483,0.21739130434782605,0.16000000000000003,0.52,0.15094339622641506,0.12,0.48,0.2647058823529411,0.1470588235294118,0.19999999999999996,0.48,0.52,0.16000000000000003,0.16666666666666663,0.16000000000000003,0.18181818181818177,0.16000000000000003,0.1785714285714286,0.12,0.48,0.46875,0.19512195121951215,0.07999999999999996,0.16000000000000003,0.52,0.48,0.52,0.16000000000000003,0.48,0.48,0.16000000000000003,0.2666666666666667,0.4193548387096774,0.48,0.12,0.52,0.48,0.25,0.16666666666666663,0.16000000000000003,0.125,0.09999999999999998,0.12,0.48
Peking University,0.23529411764705888,0.15909090909090906,0.6111111111111112,0.15000000000000002,0.5789473684210527,0.11627906976744184,0.65,0.17391304347826086,0.23529411764705888,0.1428571428571429,0.17391304347826086,0.6470588235294117,0.15909090909090906,0.5789473684210527,0.1578947368421053,0.5833333333333333,0.1923076923076923,0.7058823529411764,0.18181818181818177,0.6111111111111112,0.23809523809523814,0.16129032258064513,0.5217391304347826,0.34782608695652173,0.5,0.20833333333333337,0.3421052631578947,0.2068965517241379,0.17391304347826086,0.16666666666666663,0.19354838709677424,0.1333333333333333,0.11111111111111116,0.17948717948717952,0.17391304347826086,0.7058823529411764,0.19999999999999996,0.15000000000000002,0.1428571428571429,0.13043478260869568,0.48,0.17142857142857137,0.4242424242424242,0.2962962962962963,0.56,1.0,0.26086956521739135,0.13953488372093026,0.43333333333333335,0.48275862068965514,0.6470588235294117,0.6842105263157895,0.7058823529411764,0.19354838709677424,0.6470588235294117,0.2894736842105263,0.13793103448275867,0.28260869565217395,0.20833333333333337,0.5238095238095238,0.26415094339622647,0.17647058823529416,0.7058823529411764,0.32352941176470584,0.17647058823529416,0.08333333333333337,0.7058823529411764,0.7058823529411764,0.2272727272727273,0.3666666666666667,0.10526315789473684,0.18181818181818177,0.15000000000000002,0.3928571428571429,0.11764705882352944,0.6111111111111112,0.4375,0.36585365853658536,0.16666666666666663,0.19047619047619047,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.17391304347826086,0.52,0.7058823529411764,0.41666666666666663,0.4,0.4193548387096774,0.6190476190476191,0.16666666666666663,0.6470588235294117,0.5789473684210527,0.21875,0.30000000000000004,0.17391304347826086,0.15625,0.1333333333333333,0.17391304347826086,0.5714285714285714
University of Minnesota,0.4347826086956522,0.2727272727272727,0.26086956521739135,0.6521739130434783,0.17391304347826086,0.2325581395348837,0.26086956521739135,0.6086956521739131,0.5,0.6521739130434783,0.13043478260869568,0.21739130434782605,0.43181818181818177,0.21739130434782605,0.21052631578947367,0.16666666666666663,0.6538461538461539,0.21739130434782605,0.6956521739130435,0.21739130434782605,0.6521739130434783,0.4838709677419355,0.17391304347826086,0.4782608695652174,0.23076923076923073,0.625,0.4473684210526315,0.5172413793103448,0.23913043478260865,0.45238095238095233,0.5806451612903225,0.5666666666666667,0.18518518518518523,0.46153846153846156,0.6521739130434783,0.21739130434782605,0.13043478260869568,0.125,0.13043478260869568,0.6521739130434783,0.16000000000000003,0.48571428571428577,0.33333333333333337,0.5925925925925926,0.19999999999999996,0.26086956521739135,1.0,0.39534883720930236,0.23333333333333328,0.2068965517241379,0.26086956521739135,0.21739130434782605,0.21739130434782605,0.5483870967741935,0.21739130434782605,0.21052631578947367,0.24137931034482762,0.4130434782608695,0.75,0.26086956521739135,0.37735849056603776,0.08695652173913049,0.21739130434782605,0.2941176470588235,0.5294117647058824,0.08333333333333337,0.26086956521739135,0.26086956521739135,0.4347826086956522,0.5333333333333333,0.17391304347826086,0.5151515151515151,0.6956521739130435,0.3214285714285714,0.4782608695652174,0.30434782608695654,0.21875,0.31707317073170727,0.625,0.6521739130434783,0.21739130434782605,0.26086956521739135,0.21739130434782605,0.6521739130434783,0.19999999999999996,0.26086956521739135,0.25,0.2666666666666667,0.19354838709677424,0.30434782608695654,0.625,0.21739130434782605,0.21739130434782605,0.5,0.30000000000000004,0.6956521739130435,0.40625,0.5,0.6521739130434783,0.21739130434782605
University of North Carolina at Chapel Hill,0.2790697674418605,0.15909090909090906,0.13953488372093026,0.34883720930232553,0.18604651162790697,0.046511627906976716,0.18604651162790697,0.41860465116279066,0.4651162790697675,0.39534883720930236,0.18604651162790697,0.11627906976744184,0.38636363636363635,0.16279069767441856,0.21052631578947367,0.18604651162790697,0.39534883720930236,0.11627906976744184,0.39534883720930236,0.13953488372093026,0.4418604651162791,0.34883720930232553,0.2093023255813954,0.2790697674418605,0.18604651162790697,0.41860465116279066,0.2093023255813954,0.4651162790697675,0.17391304347826086,0.4651162790697675,0.39534883720930236,0.4418604651162791,0.2407407407407407,0.41860465116279066,0.39534883720930236,0.11627906976744184,0.18604651162790697,0.13953488372093026,0.16279069767441856,0.39534883720930236,0.13953488372093026,0.4651162790697675,0.2093023255813954,0.32558139534883723,0.2325581395348837,0.13953488372093026,0.39534883720930236,1.0,0.2325581395348837,0.18604651162790697,0.16279069767441856,0.16279069767441856,0.13953488372093026,0.4651162790697675,0.16279069767441856,0.06976744186046513,0.1724137931034483,0.23913043478260865,0.41860465116279066,0.18604651162790697,0.28301886792452835,0.046511627906976716,0.11627906976744184,0.11627906976744184,0.4651162790697675,0.2093023255813954,0.13953488372093026,0.13953488372093026,0.32558139534883723,0.2558139534883721,0.13953488372093026,0.5116279069767442,0.37209302325581395,0.16279069767441856,0.32558139534883723,0.16279069767441856,0.2093023255813954,0.13953488372093026,0.39534883720930236,0.41860465116279066,0.13953488372093026,0.13953488372093026,0.13953488372093026,0.39534883720930236,0.18604651162790697,0.13953488372093026,0.2093023255813954,0.13953488372093026,0.16279069767441856,0.18604651162790697,0.4883720930232558,0.13953488372093026,0.16279069767441856,0.4651162790697675,0.16279069767441856,0.41860465116279066,0.37209302325581395,0.4651162790697675,0.4418604651162791,0.18604651162790697
Australian National University,0.19999999999999996,0.15909090909090906,0.43333333333333335,0.16666666666666663,0.5,0.16279069767441856,0.5666666666666667,0.16666666666666663,0.23529411764705888,0.16666666666666663,0.19999999999999996,0.43333333333333335,0.2272727272727273,0.4666666666666667,0.17543859649122806,0.43333333333333335,0.16666666666666663,0.4,0.16666666666666663,0.4666666666666667,0.19999999999999996,0.09677419354838712,0.4666666666666667,0.09999999999999998,0.5,0.1333333333333333,0.21052631578947367,0.16666666666666663,0.19565217391304346,0.2142857142857143,0.12903225806451613,0.09999999999999998,0.20370370370370372,0.2564102564102564,0.1333333333333333,0.43333333333333335,0.2666666666666667,0.15000000000000002,0.1333333333333333,0.16666666666666663,0.23333333333333328,0.19999999999999996,0.24242424242424243,0.09999999999999998,0.7,0.43333333333333335,0.23333333333333328,0.2325581395348837,1.0,0.5,0.5,0.5,0.43333333333333335,0.16129032258064513,0.43333333333333335,0.3157894736842105,0.18965517241379315,0.17391304347826086,0.19999999999999996,0.4666666666666667,0.15094339622641506,0.09999999999999998,0.43333333333333335,0.11764705882352944,0.1470588235294118,0.16666666666666663,0.4,0.43333333333333335,0.16666666666666663,0.1333333333333333,0.1333333333333333,0.18181818181818177,0.19999999999999996,0.1333333333333333,0.1333333333333333,0.4666666666666667,0.4375,0.1707317073170732,0.1333333333333333,0.19999999999999996,0.4666666666666667,0.4,0.43333333333333335,0.19999999999999996,0.5,0.43333333333333335,0.19999999999999996,0.09999999999999998,0.4193548387096774,0.4666666666666667,0.16666666666666663,0.43333333333333335,0.43333333333333335,0.1875,0.16666666666666663,0.19999999999999996,0.125,0.09999999999999998,0.16666666666666663,0.5
